seed,weather,scrap_count,total_scrap_value,goldbar_only,item_1001_count,item_1002_count,item_152767_count
6021,Foggy,23,1111,0,3,17,3
6022,None,19,868,0,4,15,0
6023,Foggy,24,1245,0,6,16,2
6024,None,19,825,0,6,12,1
6025,Foggy,24,1170,0,7,16,1
6026,None,20,883,0,7,12,1
6027,Foggy,24,1201,0,9,14,1
6028,None,20,822,0,0,20,0
6029,Rainy,16,781,0,3,12,1
6030,None,21,855,0,6,13,2
6031,Rainy,16,886,0,6,9,1
6032,None,21,954,0,5,15,1
6033,Rainy,17,829,0,7,10,0
6034,None,21,972,0,5,15,1
6035,Rainy,17,877,0,6,10,1
6036,None,22,1099,0,5,16,1
6037,Rainy,17,862,0,6,10,1
6038,None,22,891,0,5,17,0
6039,Stormy,18,903,0,3,14,1
6040,Foggy,23,1216,0,8,13,2
6041,Stormy,18,895,0,5,12,1
6042,Foggy,23,985,0,6,16,1
6043,None,19,951,0,6,12,1
6044,Foggy,23,1286,0,7,14,2
6045,None,19,944,0,2,16,1
6046,Foggy,24,1096,0,7,16,1
6047,None,19,862,0,5,13,1
6048,Foggy,24,1132,0,5,17,2
6049,None,20,968,0,5,14,1
6050,Foggy,16,874,0,8,7,1
6051,None,20,877,0,4,15,1
6052,Rainy,16,682,0,1,15,0
6053,None,21,1014,0,7,14,0
6054,Rainy,16,840,0,4,11,1
6055,None,21,1028,0,7,13,1
6056,Rainy,17,784,0,2,14,1
6057,None,22,1193,0,6,13,3
6058,Rainy,17,728,0,3,14,0
6059,None,22,1304,0,3,16,3
6060,Stormy,18,1003,0,5,11,2
6061,None,22,1003,0,6,14,2
6062,Stormy,18,845,0,5,12,1
6063,Foggy,23,1069,0,4,19,0
6064,Stormy,18,845,0,5,12,1
6065,Foggy,23,1024,0,7,15,1
6066,None,19,1118,0,2,12,5
6067,Foggy,24,1302,0,8,14,2
6068,None,19,927,0,6,13,0
6069,Foggy,24,1064,0,6,18,0
6070,None,20,1050,0,7,11,2
6071,Foggy,24,1308,0,7,15,2
6072,None,20,906,0,5,12,3
6073,Rainy,16,825,0,5,10,1
6074,None,20,963,0,4,15,1
6075,Rainy,16,764,0,6,10,0
6076,None,21,1036,0,7,13,1
6077,Rainy,17,954,0,3,11,3
6078,None,21,937,0,2,18,1
6079,Rainy,17,937,0,4,10,3
6080,None,22,898,0,7,15,0
6081,Rainy,17,1076,0,2,12,3
6082,None,22,1178,0,6,14,2
6083,Stormy,18,953,0,4,12,2
6084,None,22,1088,0,9,11,2
6085,Stormy,18,879,0,4,14,0
6086,Foggy,23,1262,0,5,16,2
6087,None,19,982,0,4,13,2
6088,Foggy,23,1121,0,9,14,0
6089,None,19,821,0,0,19,0
6090,Foggy,24,1446,0,7,14,3
6091,None,19,1089,0,6,11,2
6092,Foggy,24,1230,0,5,17,2
6093,None,20,996,0,4,15,1
6094,Foggy,24,1086,0,5,19,0
6095,None,20,1075,0,4,14,2
6096,Rainy,16,722,0,3,13,0
6097,None,21,1088,0,4,16,1
6098,Rainy,16,753,0,4,11,1
6099,None,21,952,0,4,16,1
6100,Rainy,17,975,0,6,8,3
6101,None,21,1152,0,4,14,3
6102,Rainy,17,710,0,6,11,0
6103,None,22,969,0,4,17,1
6104,Rainy,18,903,0,4,13,1
6105,None,22,1002,0,8,14,0
6106,Stormy,18,886,0,5,12,1
6107,Foggy,23,1068,0,7,15,1
6108,Stormy,18,1028,0,5,10,3
6109,Foggy,23,1066,0,5,18,0
6110,None,19,957,0,4,13,2
6111,Foggy,23,1217,0,10,12,1
6112,None,19,962,0,6,12,1
6113,Foggy,24,1191,0,5,18,1
6114,None,20,1199,0,6,11,3
6115,Foggy,24,1174,0,5,17,2
6116,None,20,830,0,4,16,0
6117,Foggy,16,781,0,7,9,0
6118,None,20,866,0,3,16,1
6119,Rainy,16,851,0,4,10,2
6120,None,21,836,0,0,21,0
6121,Rainy,16,734,0,1,13,2
6122,None,21,1044,0,6,14,1
6123,Rainy,17,868,0,4,12,1
6124,None,22,1032,0,4,16,2
6125,Rainy,17,813,0,3,14,0
6126,None,22,1020,0,8,13,1
6127,Stormy,18,867,0,4,13,1
6128,None,22,895,0,4,18,0
6129,Stormy,18,789,0,2,16,0
6130,Foggy,23,1131,0,7,15,1
6131,None,18,982,0,6,10,2
6132,Foggy,23,1184,0,7,16,0
6133,None,19,1026,0,6,12,1
6134,Foggy,24,1105,0,5,18,1
6135,None,19,814,0,1,18,0
6136,Foggy,24,1173,0,5,18,1
6137,None,20,1125,0,6,12,2
6138,Foggy,24,1362,0,3,18,3
6139,None,20,865,0,4,16,0
6140,Rainy,16,899,0,5,8,3
6141,None,20,1237,0,4,11,5
6142,Rainy,16,708,0,4,12,0
6143,None,21,1143,0,7,13,1
6144,Rainy,17,649,0,4,12,1
6145,None,21,888,0,5,16,0
6146,Rainy,17,843,0,5,12,0
6147,None,22,1076,0,6,15,1
6148,Rainy,17,757,0,6,11,0
6149,None,22,1099,0,7,14,1
6150,Stormy,18,846,0,5,12,1
6151,None,22,1231,0,3,17,2
6152,Stormy,18,918,0,6,10,2
6153,Foggy,23,1166,0,3,17,3
6154,None,19,918,0,5,14,0
6155,Foggy,23,1022,0,7,15,1
6156,None,19,930,0,5,13,1
6157,Foggy,24,1387,0,6,15,3
6158,None,19,788,0,2,17,0
6159,Foggy,24,943,0,3,21,0
6160,None,20,953,0,5,14,1
6161,Foggy,16,690,0,0,16,0
6162,None,20,998,0,8,11,1
6163,Rainy,16,791,0,4,11,1
6164,None,21,1013,0,5,15,1
6165,Rainy,16,785,0,2,13,1
6166,None,21,1103,0,2,18,1
6167,Rainy,17,724,0,4,13,0
6168,None,21,966,0,7,13,1
6169,Rainy,17,930,0,4,12,1
6170,None,22,1083,0,6,14,2
6171,Rainy,18,913,0,3,13,2
6172,None,22,1146,0,6,14,2
6173,Stormy,18,896,0,4,13,1
6174,Foggy,23,1201,0,7,15,1
6175,Stormy,18,780,0,4,14,0
6176,Foggy,23,1079,0,6,15,2
6177,None,19,1121,0,6,10,3
6178,Foggy,23,920,0,0,23,0
6179,None,19,980,0,6,11,2
6180,Foggy,24,1185,0,6,17,1
6181,None,20,965,0,7,12,1
6182,Foggy,24,1516,0,6,14,4
6183,None,20,1322,0,5,11,4
6184,Foggy,16,881,0,5,7,4
6185,None,20,953,0,4,15,1
6186,Rainy,16,743,0,4,12,0
6187,None,21,1051,0,8,12,1
6188,Rainy,16,837,0,4,11,1
6189,None,21,1017,0,4,16,1
6190,Rainy,17,726,0,4,13,0
6191,None,22,1206,0,8,12,2
6192,Rainy,17,771,0,4,12,1
6193,None,22,967,0,5,17,0
6194,Stormy,18,844,0,6,12,0
6195,None,22,947,0,0,22,0
6196,Stormy,18,798,0,3,15,0
6197,Foggy,23,1009,0,7,16,0
6198,None,18,903,0,4,12,2
6199,Foggy,23,1082,0,8,15,0
6200,None,19,838,0,6,13,0
6201,Foggy,24,1149,0,3,20,1
6202,None,19,1162,0,3,12,4
6203,Foggy,24,1459,0,4,16,4
6204,None,20,1138,0,7,12,1
6205,Foggy,24,1193,0,6,16,2
6206,None,20,889,0,5,15,0
6207,Rainy,16,853,0,6,10,0
6208,None,20,870,0,3,16,1
6209,Rainy,16,869,0,5,11,0
6210,None,21,1087,0,6,14,1
6211,Rainy,17,906,0,2,12,3
6212,None,21,1201,0,6,13,2
6213,Rainy,17,1077,0,5,9,3
6214,None,22,1315,0,8,11,3
6215,Rainy,17,897,0,3,13,1
6216,None,22,852,0,5,17,0
6217,Stormy,18,991,0,7,10,1
6218,Foggy,23,1002,0,3,19,1
6219,Stormy,18,798,0,6,12,0
6220,Foggy,23,1217,0,5,15,3
6221,None,19,841,0,7,10,2
6222,Foggy,23,1154,0,3,18,2
6223,None,19,1001,0,4,14,1
6224,Foggy,24,1059,0,7,15,2
6225,None,19,1013,0,6,12,1
6226,Foggy,24,1282,0,7,15,2
6227,None,20,860,0,4,16,0
6228,Foggy,16,731,0,3,13,0
6229,None,20,908,0,7,13,0
6230,Rainy,16,810,0,3,12,1
6231,None,21,1119,0,3,15,3
6232,Rainy,16,662,0,6,10,0
6233,None,21,1278,0,5,12,4
6234,Rainy,17,876,0,4,11,2
6235,None,21,885,0,2,19,0
6236,Rainy,17,1002,0,5,10,2
6237,None,22,919,0,5,17,0
6238,Stormy,18,884,0,3,15,0
6239,None,22,1044,0,8,14,0
6240,Stormy,18,893,0,5,11,2
6241,Foggy,23,1231,0,2,18,3
6242,Stormy,18,806,0,1,16,1
6243,Foggy,23,1139,0,5,15,3
6244,None,19,941,0,8,11,0
6245,Foggy,23,1329,0,9,12,2
6246,None,19,895,0,2,16,1
6247,Foggy,24,1179,0,7,16,1
6248,None,20,996,0,3,15,2
6249,Foggy,24,1362,0,5,17,2
6250,None,20,951,0,5,14,1
6251,Foggy,16,922,0,2,11,3
6252,None,20,1241,0,4,11,5
6253,Rainy,16,776,0,3,12,1
6254,None,21,1170,0,9,11,1
6255,Rainy,16,824,0,7,9,0
6256,None,21,966,0,4,16,1
6257,Rainy,17,830,0,6,11,0
6258,None,22,849,0,3,19,0
6259,Rainy,17,801,0,5,12,0
6260,None,22,1125,0,8,12,2
6261,Stormy,18,937,0,6,10,2
6262,None,22,976,0,6,16,0
6263,Stormy,18,811,0,5,12,1
6264,Foggy,23,1166,0,9,14,0
6265,None,18,790,0,2,15,1
6266,Foggy,23,1227,0,5,15,3
6267,None,19,750,0,4,15,0
6268,Foggy,24,1297,0,7,13,4
6269,None,19,897,0,6,12,1
6270,Foggy,24,907,0,0,24,0
6271,None,20,1084,0,4,11,5
6272,Foggy,24,1022,0,2,22,0
6273,None,20,934,0,1,17,2
6274,Rainy,16,865,0,11,5,0
6275,None,21,1057,0,6,15,0
6276,Rainy,16,810,0,5,9,2
6277,None,21,868,0,6,15,0
6278,Rainy,17,756,0,2,14,1
6279,None,21,953,0,4,16,1
6280,Rainy,17,782,0,4,13,0
6281,None,22,1088,0,4,14,4
6282,Rainy,17,780,0,6,11,0
6283,None,22,1147,0,8,13,1
6284,Stormy,18,925,0,2,13,3
6285,Foggy,23,983,0,4,17,2
6286,Stormy,18,981,0,7,10,1
6287,Foggy,23,854,0,0,23,0
6288,None,19,1013,0,1,15,3
6289,Foggy,23,1212,0,7,14,2
6290,None,19,1040,0,8,9,2
6291,Foggy,24,1252,0,4,17,3
6292,None,19,964,0,5,13,1
6293,Foggy,24,1165,0,7,16,1
6294,None,20,1118,0,8,10,2
6295,Foggy,16,858,0,3,12,1
6296,None,20,1159,0,6,12,2
6297,Rainy,16,877,0,6,9,1
6298,None,21,1179,0,6,13,2
6299,Rainy,16,554,0,2,14,0
6300,None,21,1076,0,5,14,2
6301,Rainy,17,766,0,5,11,1
6302,None,21,914,0,3,18,0
6303,Rainy,17,685,0,5,12,0
6304,None,22,1066,0,8,13,1
6305,Stormy,18,921,0,4,12,2
6306,None,22,1050,0,8,14,0
6307,Stormy,18,764,0,3,13,2
6308,Foggy,23,1049,0,4,17,2
6309,Stormy,18,1020,0,7,9,2
6310,Foggy,23,1040,0,4,18,1
6311,None,19,987,0,3,13,3
6312,Foggy,23,1306,0,10,12,1
6313,None,19,689,0,1,18,0
6314,Foggy,24,1246,0,6,17,1
6315,None,20,895,0,4,16,0
6316,Foggy,24,1171,0,7,14,3
6317,None,20,938,0,5,15,0
6318,Foggy,16,758,0,2,13,1
6319,None,20,836,0,5,15,0
6320,Rainy,16,755,0,4,12,0
6321,None,21,1153,0,4,15,2
6322,Rainy,17,705,0,4,13,0
6323,None,21,920,0,3,17,1
6324,Rainy,17,841,0,1,14,2
6325,None,22,1116,0,8,12,2
6326,Rainy,17,1031,0,7,7,3
6327,None,22,987,0,7,13,2
6328,Stormy,18,1021,0,18,0,0
6329,None,22,1098,0,5,16,1
6330,Stormy,18,687,0,2,16,0
6331,Foggy,23,1222,0,6,15,2
6332,None,19,872,0,6,12,1
6333,Foggy,23,1201,0,8,14,1
6334,None,19,884,0,7,12,0
6335,Foggy,24,1029,0,5,18,1
6336,None,19,1287,0,5,11,3
6337,Foggy,24,1338,0,5,18,1
6338,None,20,936,0,3,16,1
6339,Foggy,24,1087,0,6,18,0
6340,None,20,982,0,4,15,1
6341,Rainy,16,866,0,4,9,3
6342,None,21,933,0,5,16,0
6343,Rainy,16,701,0,4,11,1
6344,None,21,969,0,5,15,1
6345,Rainy,17,658,0,0,17,0
6346,None,21,997,0,6,14,1
6347,Rainy,17,928,0,4,10,3
6348,None,22,1019,0,1,19,2
6349,Rainy,17,665,0,3,14,0
6350,None,22,1094,0,10,11,1
6351,Stormy,18,996,0,4,11,3
6352,Foggy,23,1160,0,6,16,1
6353,Stormy,18,757,0,0,17,1
6354,Foggy,23,1091,0,8,15,0
6355,None,19,872,0,2,15,2
6356,Foggy,23,1210,0,4,16,3
6357,None,19,850,0,8,11,0
6358,Foggy,24,1295,0,7,14,3
6359,None,19,893,0,3,15,1
6360,Foggy,24,963,0,3,20,1
6361,None,20,1009,0,4,14,2
6362,Foggy,16,652,0,0,16,0
6363,None,20,1040,0,6,12,2
6364,Rainy,16,916,0,4,11,1
6365,None,21,1060,0,5,13,3
6366,Rainy,16,818,0,6,8,2
6367,None,21,1060,0,8,13,0
6368,Rainy,17,941,0,3,12,2
6369,None,21,1018,0,8,13,0
6370,Rainy,17,742,0,4,13,0
6371,None,22,1089,0,6,14,2
6372,Stormy,18,813,0,4,14,0
6373,None,22,1177,0,6,14,2
6374,Stormy,18,996,0,6,10,2
6375,Foggy,23,981,0,4,19,0
6376,Stormy,18,854,0,6,10,2
6377,Foggy,23,1132,0,6,17,0
6378,None,19,1023,0,1,15,3
6379,Foggy,24,1059,0,5,17,2
6380,None,19,985,0,5,12,2
6381,Foggy,24,1285,0,4,15,5
6382,None,20,927,0,5,15,0
6383,Foggy,24,1090,0,10,14,0
6384,None,20,784,0,3,17,0
6385,Foggy,16,735,0,3,13,0
6386,None,20,1150,0,4,13,3
6387,Rainy,16,742,0,6,10,0
6388,None,21,1014,0,6,15,0
6389,Rainy,17,794,0,4,11,2
6390,None,21,1064,0,5,15,1
6391,Rainy,17,770,0,3,13,1
6392,None,22,1064,0,6,16,0
6393,Rainy,17,735,0,3,14,0
6394,None,22,1201,0,4,14,4
6395,Stormy,18,769,0,4,14,0
6396,None,22,1198,0,6,14,2
6397,Stormy,18,770,0,5,11,2
6398,Foggy,23,1307,0,6,13,4
6399,None,19,964,0,5,12,2
6400,Foggy,23,1053,0,5,17,1
6401,None,19,995,0,4,14,1
6402,Foggy,24,1108,0,10,14,0
6403,None,19,934,0,7,11,1
6404,Foggy,24,1225,0,6,17,1
6405,None,20,1080,0,6,12,2
6406,Foggy,24,1402,0,6,16,2
6407,None,20,898,0,7,13,0
6408,Rainy,16,713,0,5,11,0
6409,None,21,1387,0,7,11,3
6410,Rainy,16,748,0,4,12,0
6411,None,21,1127,0,3,15,3
6412,Rainy,17,1026,0,4,10,3
6413,None,21,892,0,3,18,0
6414,Rainy,17,970,0,4,12,1
6415,None,22,1314,0,7,13,2
6416,Rainy,17,629,0,3,14,0
6417,None,22,963,0,5,16,1
6418,Stormy,18,872,0,7,11,0
6419,Foggy,23,1072,0,6,16,1
6420,Stormy,18,733,0,0,18,0
6421,Foggy,23,1105,0,3,17,3
6422,None,19,749,0,4,15,0
6423,Foggy,23,1264,0,7,14,2
6424,None,19,886,0,2,16,1
6425,Foggy,24,1209,0,4,17,3
6426,None,19,811,0,6,13,0
6427,Foggy,24,1012,0,6,17,1
6428,None,20,1148,0,6,11,3
6429,Foggy,16,768,0,2,13,1
6430,None,20,899,0,4,16,0
6431,Rainy,16,788,0,5,10,1
6432,None,21,1127,0,6,13,2
6433,Rainy,16,762,0,4,11,1
6434,None,21,1157,0,6,13,2
6435,Rainy,17,884,0,1,15,1
6436,None,22,915,0,2,18,2
6437,Rainy,17,1041,0,6,9,2
6438,None,22,1115,0,8,13,1
6439,Stormy,18,1135,0,6,9,3
6440,None,22,1184,0,9,11,2
6441,Stormy,18,914,0,4,12,2
6442,Foggy,23,976,0,4,19,0
6443,Stormy,18,849,0,4,14,0
6444,Foggy,23,1102,0,2,17,4
6445,None,19,787,0,7,12,0
6446,Foggy,24,1278,0,8,15,1
6447,None,19,1019,0,8,9,2
6448,Foggy,24,1112,0,6,18,0
6449,None,20,1007,0,7,12,1
6450,Foggy,24,1227,0,6,16,2
6451,None,20,964,0,1,18,1
6452,Foggy,16,903,0,3,11,2
6453,None,20,919,0,6,14,0
6454,Rainy,16,827,0,3,12,1
6455,None,21,1179,0,6,13,2
6456,Rainy,17,904,0,6,11,0
6457,None,21,1150,0,4,14,3
6458,Rainy,17,764,0,5,12,0
6459,None,22,953,0,3,18,1
6460,Rainy,17,1051,0,5,9,3
6461,None,22,1084,0,3,16,3
6462,Stormy,18,1011,0,2,14,2
6463,None,22,1052,0,8,12,2
6464,Stormy,18,894,0,5,13,0
6465,Foggy,23,1009,0,2,20,1
6466,None,19,855,0,5,13,1
6467,Foggy,23,1254,0,6,15,2
6468,None,19,795,0,5,14,0
6469,Foggy,24,1395,0,9,11,4
6470,None,19,1074,0,6,10,3
6471,Foggy,24,1203,0,6,17,1
6472,None,20,935,0,6,13,1
6473,Foggy,24,1093,0,3,19,2
6474,None,20,828,0,4,16,0
6475,Rainy,16,878,0,5,10,1
6476,None,21,1088,0,6,13,2
6477,Rainy,16,690,0,5,11,0
6478,None,21,1165,0,8,11,2
6479,Rainy,17,896,0,6,10,1
6480,None,21,1135,0,8,12,1
6481,Rainy,17,908,0,4,12,1
6482,None,22,1000,0,6,15,1
6483,Rainy,17,889,0,6,11,0
6484,None,22,1077,0,4,17,1
6485,Stormy,18,932,0,6,11,1
6486,Foggy,23,1121,0,4,17,2
6487,Stormy,18,811,0,5,13,0
6488,Foggy,23,1282,0,11,11,1
6489,None,19,773,0,5,14,0
6490,Foggy,23,1188,0,9,13,1
6491,None,19,872,0,1,17,1
6492,Foggy,24,1263,0,5,17,2
6493,None,20,814,0,5,15,0
6494,Foggy,24,1112,0,3,19,2
6495,None,20,743,0,0,20,0
6496,Foggy,16,827,0,4,12,0
6497,None,20,991,0,4,14,2
6498,Rainy,16,865,0,5,9,2
6499,None,21,1059,0,4,15,2
6500,Rainy,16,751,0,7,9,0
6501,None,21,842,0,4,16,1
6502,Rainy,17,879,0,3,12,2
6503,None,22,984,0,5,17,0
6504,Rainy,17,973,0,6,10,1
6505,None,22,1076,0,6,15,1
6506,Stormy,18,846,0,3,15,0
6507,None,22,1123,0,8,14,0
6508,Stormy,18,971,0,4,12,2
6509,Foggy,23,1089,0,6,15,2
6510,Stormy,18,1018,0,6,10,2
6511,Foggy,23,1048,0,10,13,0
6512,None,19,1203,0,19,0,0
6513,Foggy,24,1024,0,3,21,0
6514,None,19,972,0,5,12,2
6515,Foggy,24,1116,0,8,16,0
6516,None,20,856,0,4,15,1
6517,Foggy,24,1152,0,9,14,1
6518,None,20,958,0,6,14,0
6519,Rainy,16,795,0,4,10,2
6520,None,20,1039,0,8,10,2
6521,Rainy,16,774,0,4,12,0
6522,None,21,968,0,5,15,1
6523,Rainy,17,857,0,4,13,0
6524,None,21,965,0,2,18,1
6525,Rainy,17,770,0,5,12,0
6526,None,22,1029,0,5,16,1
6527,Rainy,17,887,0,4,13,0
6528,None,22,1263,0,5,14,3
6529,Stormy,18,704,0,0,18,0
6530,None,22,1077,0,7,15,0
6531,Stormy,18,776,0,5,13,0
6532,Foggy,23,1157,0,5,17,1
6533,None,19,947,0,4,13,2
6534,Foggy,23,1129,0,4,18,1
6535,None,19,1045,0,6,12,1
6536,Foggy,24,1190,0,6,17,1
6537,None,19,954,0,3,15,1
6538,Foggy,24,1041,0,4,20,0
6539,None,20,929,0,5,13,2
6540,Foggy,24,1189,0,11,12,1
6541,None,20,855,0,2,18,0
6542,Rainy,16,882,0,2,12,2
6543,None,21,1076,0,3,16,2
6544,Rainy,16,694,0,4,12,0
6545,None,21,943,0,5,15,1
6546,Rainy,17,742,0,0,17,0
6547,None,21,1066,0,3,14,4
6548,Rainy,17,895,0,3,13,1
6549,None,22,1145,0,4,16,2
6550,Rainy,18,830,0,6,12,0
6551,None,22,1020,0,7,15,0
6552,Stormy,18,1140,0,6,8,4
6553,Foggy,23,1232,0,7,14,2
6554,Stormy,18,797,0,5,13,0
6555,Foggy,23,1063,0,8,14,1
6556,None,19,837,0,1,18,0
6557,Foggy,23,1261,0,4,15,4
6558,None,19,902,0,6,13,0
6559,Foggy,24,1166,0,2,19,3
6560,None,20,943,0,8,11,1
6561,Foggy,24,1090,0,8,16,0
6562,None,20,1076,0,4,13,3
6563,Foggy,16,708,0,1,14,1
6564,None,20,1024,0,5,14,1
6565,Rainy,16,696,0,4,12,0
6566,None,21,1021,0,3,15,3
6567,Rainy,16,961,0,3,10,3
6568,None,21,855,0,6,15,0
6569,Rainy,17,1111,0,6,9,2
6570,None,22,987,0,6,16,0
6571,Rainy,17,748,0,4,12,1
6572,None,22,1206,0,7,14,1
6573,Stormy,18,716,0,2,16,0
6574,None,22,1195,0,4,16,2
6575,Stormy,18,1217,0,6,8,4
6576,Foggy,23,916,0,5,17,1
6577,None,18,882,0,5,12,1
6578,Foggy,23,1190,0,6,15,2
6579,None,19,714,0,1,18,0
6580,Foggy,24,1112,0,5,18,1
6581,None,19,886,0,4,14,1
6582,Foggy,24,1222,0,7,15,2
6583,None,20,1101,0,6,11,3
6584,Foggy,24,1399,0,5,15,4
6585,None,20,993,0,5,14,1
6586,Rainy,16,675,0,3,12,1
6587,None,20,984,0,7,13,0
6588,Rainy,16,672,0,5,11,0
6589,None,21,858,0,6,15,0
6590,Rainy,17,956,0,7,8,2
6591,None,21,1071,0,8,11,2
6592,Rainy,17,802,0,5,12,0
6593,None,22,1216,0,8,12,2
6594,Rainy,17,752,0,4,13,0
6595,None,22,1011,0,7,14,1
6596,Stormy,18,723,0,2,16,0
6597,Foggy,23,1140,0,7,15,1
6598,Stormy,18,897,0,3,15,0
6599,Foggy,23,1120,0,5,17,1
6600,None,19,965,0,6,12,1
6601,Foggy,23,1052,0,6,17,0
6602,None,19,775,0,5,14,0
6603,Foggy,24,1043,0,2,21,1
6604,None,19,1018,0,6,11,2
6605,Foggy,24,1041,0,5,18,1
6606,None,20,999,0,4,15,1
6607,Foggy,16,759,0,4,11,1
6608,None,20,942,0,5,15,0
6609,Rainy,16,726,0,2,13,1
6610,None,21,1083,0,5,15,1
6611,Rainy,16,793,0,6,10,0
6612,None,21,1094,0,7,11,3
6613,Rainy,17,711,0,5,12,0
6614,None,21,931,0,4,17,0
6615,Rainy,17,990,0,4,11,2
6616,None,22,970,0,5,16,1
6617,Rainy,18,809,0,5,13,0
6618,None,22,1017,0,6,16,0
6619,Stormy,18,1046,0,2,14,2
6620,Foggy,23,1029,0,6,16,1
6621,Stormy,18,725,0,0,18,0
6622,Foggy,23,1199,0,6,15,2
6623,None,19,927,0,5,12,2
6624,Foggy,23,1020,0,7,16,0
6625,None,19,923,0,3,15,1
6626,Foggy,24,1293,0,6,13,5
6627,None,20,981,0,5,14,1
6628,Foggy,24,1255,0,8,13,3
6629,None,20,956,0,7,13,0
6630,Foggy,16,743,0,3,13,0
6631,None,20,1028,0,5,14,1
6632,Rainy,16,671,0,5,11,0
6633,None,21,1179,0,6,12,3
6634,Rainy,16,698,0,2,13,1
6635,None,21,1438,0,8,9,4
6636,Rainy,17,613,0,1,16,0
6637,None,22,840,0,4,18,0
6638,Rainy,17,780,0,3,14,0
6639,None,22,1156,0,4,15,3
6640,Stormy,18,991,0,5,12,1
6641,None,22,1021,0,6,15,1
6642,Stormy,18,855,0,7,10,1
6643,Foggy,23,1120,0,5,18,0
6644,None,18,931,0,4,12,2
6645,Foggy,23,1144,0,4,17,2
6646,None,19,1031,0,2,14,3
6647,Foggy,24,1355,0,8,13,3
6648,None,19,927,0,4,14,1
6649,Foggy,24,1196,0,7,16,1
6650,None,20,929,0,5,14,1
6651,Foggy,24,1343,0,8,14,2
6652,None,20,971,0,5,13,2
6653,Rainy,16,789,0,6,10,0
6654,None,21,1371,0,3,14,4
6655,Rainy,16,746,0,2,12,2
6656,None,21,990,0,3,16,2
6657,Rainy,17,965,0,4,10,3
6658,None,21,1010,0,8,11,2
6659,Rainy,17,886,0,5,11,1
6660,None,22,873,0,5,17,0
6661,Rainy,17,962,0,6,10,1
6662,None,22,856,0,0,22,0
6663,Stormy,18,712,0,2,16,0
6664,Foggy,23,1407,0,11,9,3
6665,Stormy,18,957,0,6,11,1
6666,Foggy,23,1131,0,7,14,2
6667,None,19,962,0,5,14,0
6668,Foggy,23,1017,0,4,18,1
6669,None,19,983,0,5,12,2
6670,Foggy,24,1090,0,7,17,0
6671,None,19,877,0,5,13,1
6672,Foggy,24,1130,0,5,18,1
6673,None,20,1043,0,7,11,2
6674,Foggy,16,678,0,8,8,0
6675,None,20,1044,0,5,14,1
6676,Rainy,16,662,0,2,13,1
6677,None,21,1168,0,8,10,3
6678,Rainy,16,758,0,3,13,0
6679,None,21,892,0,0,21,0
6680,Rainy,17,1067,0,4,10,3
6681,None,21,1011,0,6,15,0
6682,Rainy,17,770,0,6,10,1
6683,None,22,1186,0,5,14,3
6684,Stormy,18,873,0,8,10,0
6685,None,22,1108,0,2,18,2
6686,Stormy,18,751,0,1,17,0
6687,Foggy,23,1075,0,5,17,1
6688,Stormy,18,1041,0,7,9,2
6689,Foggy,23,1275,0,8,13,2
6690,None,19,995,0,4,14,1
6691,Foggy,23,1122,0,6,16,1
6692,None,19,1047,0,3,14,2
6693,Foggy,24,1008,0,4,20,0
6694,None,20,978,0,8,11,1
6695,Foggy,24,1239,0,5,17,2
6696,None,20,771,0,0,20,0
6697,Foggy,16,684,0,6,10,0
6698,None,20,964,0,6,13,1
6699,Rainy,16,662,0,5,10,1
6700,None,21,837,0,6,15,0
6701,Rainy,16,767,0,2,14,0
6702,None,21,900,0,4,15,2
6703,Rainy,17,857,0,5,11,1
6704,None,22,1297,0,11,8,3
6705,Rainy,17,667,0,1,15,1
6706,None,22,1160,0,7,15,0
6707,Stormy,18,830,0,5,13,0
6708,None,22,1017,0,2,18,2
6709,Stormy,18,951,0,4,12,2
6710,Foggy,23,1097,0,6,16,1
6711,None,19,1046,0,5,12,2
6712,Foggy,23,1184,0,6,15,2
6713,None,19,784,0,3,16,0
6714,Foggy,24,1056,0,7,17,0
6715,None,19,998,0,6,12,1
6716,Foggy,24,1013,0,3,21,0
6717,None,20,868,0,5,14,1
6718,Foggy,24,1039,0,7,16,1
6719,None,20,1055,0,3,16,1
6720,Rainy,16,726,0,3,13,0
6721,None,21,950,0,6,14,1
6722,Rainy,16,633,0,3,13,0
6723,None,21,1142,0,2,15,4
6724,Rainy,17,889,0,9,8,0
6725,None,21,1043,0,4,16,1
6726,Rainy,17,811,0,5,11,1
6727,None,22,1112,0,5,16,1
6728,Rainy,17,871,0,3,12,2
6729,None,22,1146,0,7,14,1
6730,Stormy,18,768,0,4,14,0
6731,Foggy,23,1376,0,6,14,3
6732,Stormy,18,990,0,1,15,2
6733,Foggy,23,1320,0,6,15,2
6734,None,19,972,0,9,10,0
6735,Foggy,23,1276,0,8,14,1
6736,None,19,913,0,3,15,1
6737,Foggy,24,999,0,7,17,0
6738,None,19,1120,0,7,10,2
6739,Foggy,24,928,0,4,19,1
6740,None,20,1087,0,5,12,3
6741,Foggy,16,768,0,6,9,1
6742,None,20,1049,0,4,13,3
6743,Rainy,16,771,0,0,15,1
6744,None,21,952,0,8,13,0
6745,Rainy,16,705,0,6,10,0
6746,None,21,883,0,6,14,1
6747,Rainy,17,834,0,7,10,0
6748,None,21,1082,0,4,16,1
6749,Rainy,17,792,0,5,12,0
6750,None,22,918,0,3,19,0
